roi_name	perm_00000	perm_00001	perm_00002	perm_00003	perm_00004	perm_00005	perm_00006	perm_00007	perm_00008	perm_00009	perm_00010	perm_00011	perm_00012	perm_00013	perm_00014	perm_00015	perm_00016	perm_00017	perm_00018	perm_00019	perm_00020	perm_00021	perm_00022	perm_00023	perm_00024	perm_00025	perm_00026	perm_00027	perm_00028	perm_00029	perm_00030	perm_00031	perm_00032	perm_00033	perm_00034	perm_00035	perm_00036	perm_00037	perm_00038	perm_00039	perm_00040	perm_00041	perm_00042	perm_00043	perm_00044	perm_00045	perm_00046	perm_00047	perm_00048	perm_00049	perm_00050	perm_00051	perm_00052	perm_00053	perm_00054	perm_00055	perm_00056	perm_00057	perm_00058	perm_00059	perm_00060	perm_00061	perm_00062	perm_00063	perm_00064	perm_00065	perm_00066	perm_00067	perm_00068	perm_00069	perm_00070	perm_00071	perm_00072	perm_00073	perm_00074	perm_00075	perm_00076	perm_00077	perm_00078	perm_00079	perm_00080	perm_00081	perm_00082	perm_00083	perm_00084	perm_00085	perm_00086	perm_00087	perm_00088	perm_00089	perm_00090	perm_00091	perm_00092	perm_00093	perm_00094	perm_00095	perm_00096	perm_00097	perm_00098	perm_00099
SalVenAttnA_SPL_2_R	-0.425002	0.072396	0.7323	-0.733385	0.138167	-1.139372	-0.645786	0.524289	0.701087	0.412728	1.745855	-0.484298	-1.055332	-0.387083	-0.932819	-1.162996	0.564009	-0.891269	-0.787842	-0.354142	-0.991785	0.06139	-0.656591	-0.546603	-1.002105	-1.06663	-0.193218	-0.87197	-1.233011	-0.909469	-1.008354	-0.335944	-0.852347	-0.920218	-0.410217	-0.139803	-0.581803	-0.831417	-0.012997	-0.694405	0.999623	-0.15702	0.065805	-0.911125	-0.853729	-0.851618	0.225403	-0.386365	1.214767	-0.69569	0.529855	-0.067497	-0.428328	-0.87381	-0.82963	-0.207704	-0.298308	0.496951	-0.330184	1.205542	-0.945942	-0.755448	0.190695	-0.659757	-0.120526	-0.8815	-0.21199	0.865928	0.050766	-0.755035	0.596634	-0.274694	-0.893567	-0.992019	-0.672793	-0.412139	0.351649	-0.633209	-0.147829	-0.85242	0.694363	1.615462	-0.51396	-0.843744	-0.625682	-0.725595	-0.973136	-0.437311	1.499722	-0.027462	-0.34246	0.617341	-0.622095	-0.679349	-0.816627	0.475039	-0.995492	-0.764502	0.479846	-1.052553
SalVenAttnB_IFG_1_R	-0.305266	2.639	0.555858	-0.733385	1.181417	1.484579	-0.932211	1.694415	1.588841	-0.133532	0.645286	2.21315	1.279709	-0.863293	-0.318849	-1.041415	2.193893	-0.775549	0.302861	1.06729	1.368747	2.082362	1.105775	0.329907	-0.750017	-0.583808	1.953403	0.630699	2.610539	-0.575471	2.109282	-1.000872	0.192212	0.092208	1.265879	1.901942	0.001506	-0.458749	-0.706308	0.036259	2.859336	-0.384487	-0.280509	-0.486132	-0.539904	1.901101	1.008346	1.457864	1.092733	-0.120834	2.243278	-0.846164	1.857636	1.791565	-0.601307	-0.757782	-0.782549	-0.337692	1.524257	1.339485	0.264914	1.020211	-0.218981	1.763797	1.388213	0.011962	-0.3665	1.678064	1.000885	2.294382	1.524493	2.327749	-0.089545	2.132123	0.343725	0.991657	-0.918924	-0.7121	1.92371	-0.714039	1.846102	-0.910612	-0.489997	2.833437	-0.630008	-0.208867	-0.177588	1.837389	1.67904	-0.544721	-0.139798	1.599794	2.334582	0.914025	-0.724974	1.713424	0.957029	-0.083725	-0.838284	0.936945
SalVenAttnB_IPL_1_R	-0.921287	-0.415173	-1.059949	-1.324749	0.552787	-0.157688	-1.183474	0.834731	0.389173	0.557105	-0.43739	1.026169	-1.055332	-1.086562	-0.602117	-0.429946	0.22002	-0.764193	0.302861	-0.473311	-0.338637	0.563169	-0.31003	-0.499692	-1.002105	-0.80582	1.478509	0.291961	-0.389803	-1.004602	-0.757214	-1.23097	0.000707	-0.835336	-0.418167	0.166935	-0.99598	-1.034477	-1.449627	-0.420701	-0.589208	-0.964585	-1.063742	-0.322435	-0.876227	-0.529259	-0.54821	-0.706121	1.311717	-0.120834	-0.024772	-1.072106	-0.077447	0.658799	-1.037181	-1.080903	-0.835697	-0.520854	0.379392	-0.449475	-0.625402	0.309126	-1.041614	-0.526517	-0.687993	0.822441	-0.933021	0.467906	-0.103015	-0.136495	0.596634	0.069955	-1.159397	-0.276196	-0.793598	1.596022	-1.765116	-0.935705	1.741537	-1.44477	-0.197956	-0.934498	-0.948114	-0.49143	-1.03732	-0.697671	-0.177588	0.186467	-0.588476	-0.739551	0.843929	-0.544633	0.017408	-0.436941	-0.816627	-0.151826	-0.881294	0.367944	-1.049259	-1.156184
SalVenAttnB_IPL_2_R	-0.921287	-0.415173	-1.059949	-1.324749	0.552787	0.010534	-1.183474	1.150022	0.389173	0.557105	-0.43739	1.026169	0.152441	-1.086562	-0.602117	-1.501906	-0.022898	-0.764193	0.302861	-0.473311	-0.338637	0.563169	-0.656591	-0.499692	1.338934	-0.80582	1.478509	0.810116	-0.389803	-1.004602	-0.12904	-1.23097	0.532055	-0.835336	-0.418167	0.166935	-0.99598	-1.001991	-1.449627	-0.420701	-0.289828	-0.770915	-1.063742	-0.322435	-0.876227	-0.529259	-0.54821	0.199819	0.382824	-0.120834	-0.024772	-1.072106	-0.077447	-0.875107	-1.037181	-1.080903	-0.543695	0.518867	0.379392	-0.449475	-0.625402	0.309126	-1.041614	-0.526517	-0.096146	1.878008	-0.933021	0.467906	-0.103015	-0.136495	0.218549	0.136362	-0.042664	-0.276196	-0.793598	1.596022	-1.765116	-0.935705	0.385509	-1.44477	-0.253619	-0.934498	-0.948114	-0.406006	-1.03732	-0.697671	2.098037	0.186467	-0.582955	-0.739551	0.632257	-0.544633	0.834909	-0.146874	-0.704599	-0.151826	-0.881294	1.211181	-1.049259	-1.156184
SalVenAttnB_IPL_3_R	-0.921287	-0.386982	0.239984	-1.324749	0.552787	-0.891779	-1.183474	0.834731	0.389173	0.557105	-0.43739	0.90376	-0.367884	0.372705	-0.602117	-1.501906	-0.022898	-0.764193	0.302861	-0.473311	-0.338637	0.563169	-0.198745	-0.499692	1.338934	-0.80582	1.478509	0.810116	-0.389803	-1.004602	0.076028	-1.23097	0.532055	-0.835336	-0.226452	0.166935	-0.99598	-1.034477	-1.449627	-0.084025	-0.289828	-0.770915	-1.063742	-0.322435	-0.876227	-0.529259	-0.54821	0.199819	0.382824	-0.120834	-0.024772	-1.072106	-0.077447	-0.171361	-1.037181	-1.080903	-0.543695	0.518867	0.379392	-0.449475	-0.625402	0.309126	-1.041614	-0.526517	-0.096146	0.822441	-1.673618	0.467906	0.087786	-0.136495	0.218549	0.069955	-1.159397	-0.276196	-0.727143	1.596022	-1.765116	-0.935705	0.264093	-1.44477	-0.253619	-0.934498	-0.948114	-0.406006	-1.03732	-0.697671	2.098037	0.186467	-0.432535	-0.85882	1.116636	-0.544633	0.834909	-1.127269	-0.704599	-0.151826	2.070396	1.211181	-1.049259	-0.471132
SalVenAttnB_Ins_1_R	-0.305266	1.296709	0.555858	-0.733385	2.071951	1.484579	-0.932211	-0.013401	1.588841	1.267479	0.645286	2.21315	1.279709	-0.863293	-0.318849	-1.041415	1.766761	-0.775549	0.302861	1.06729	1.368747	2.082362	1.105775	0.329907	1.787661	-0.583808	1.953403	0.630699	2.610539	-0.575471	0.855595	-1.000872	0.192212	1.749055	2.600739	1.901942	0.001506	0.630364	-0.706308	1.433641	2.859336	-0.192894	-1.031089	-0.486132	-0.539904	1.901101	1.008346	1.457864	1.092733	-0.120834	2.243278	-0.846164	0.50106	0.658799	-0.601307	-0.757782	-0.054026	-0.337692	1.524257	1.921491	0.264914	1.020211	-0.218981	1.763797	1.388213	0.011962	-0.21199	1.678064	1.000885	2.294382	1.051853	1.926416	-0.089545	2.132123	0.343725	0.991657	-0.918924	-0.7121	1.92371	-0.714039	1.846102	-0.910612	-0.460495	2.833437	-0.630008	1.192774	0.355448	1.837389	1.67904	-0.544721	0.836857	1.599794	2.334582	2.444839	-0.724974	1.713424	0.957029	0.250215	-0.838284	0.936945
SalVenAttnB_Ins_2_R	-0.305266	1.296709	0.555858	-0.733385	1.181417	0.010534	-0.721314	1.694415	1.588841	1.267479	0.645286	2.21315	-1.055332	-0.863293	-0.318849	-1.041415	1.766761	-0.775549	0.302861	1.06729	-0.991785	2.082362	1.105775	0.329907	1.787661	-0.583808	1.953403	0.630699	2.610539	-0.575471	1.541821	-1.000872	0.192212	0.092208	2.600739	1.901942	0.001506	-0.458749	-0.706308	0.036259	2.859336	-0.192894	-1.031089	-0.486132	-0.539904	1.901101	1.008346	1.457864	1.092733	-0.120834	2.243278	-0.846164	0.50106	0.658799	-0.601307	-0.757782	-0.782549	-0.337692	1.524257	1.921491	0.264914	1.020211	-0.218981	1.763797	1.388213	0.135957	-1.00544	1.678064	1.000885	2.294382	1.051853	1.926416	-0.089545	2.132123	0.343725	0.991657	-0.918924	-0.7121	0.340193	-0.714039	1.846102	-0.910612	-0.489997	2.833437	-0.630008	-0.208867	0.355448	0.714773	0.462185	-0.544721	0.836857	1.599794	2.334582	0.311839	-0.724974	1.713424	0.957029	1.120324	-0.838284	0.936945
SalVenAttnB_Ins_3_R	-0.851629	-0.399084	1.240481	0.622129	-0.98254	-0.957378	-0.932211	0.861149	-0.696106	-0.155011	-0.538154	1.150091	-1.006531	-0.595969	-0.876598	-1.162996	-0.669642	-0.757789	0.38283	-1.123388	0.541121	-0.340426	-0.632959	0.149339	0.563728	-0.724726	-0.408447	1.004767	0.45674	-0.954966	0.621825	-0.608506	0.306271	-0.461924	-0.863325	-0.921751	-0.196418	-1.001991	-1.148828	-0.492835	-0.402194	-0.947423	-1.024223	0.700763	0.675574	1.029657	-0.686757	-0.706121	-0.43813	-0.826722	0.001568	-0.021069	0.148284	-0.823445	-0.884079	-1.116581	-0.298308	1.307372	-0.566942	-0.60689	0.125526	-0.237809	0.190695	-0.159625	1.353056	0.277136	1.004804	-0.876675	-0.669363	-0.949552	-0.841353	-0.38412	1.449116	0.884147	0.768839	0.373112	-0.199639	-0.485749	-1.08436	-0.665264	0.142409	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.066072	0.92381	1.588455	-1.60632	-0.486996	0.88557	-0.497531	-0.556491	0.736974	2.354629	-0.303421	0.936945
SalVenAttnB_OFC_1_R	-0.851629	-0.942174	1.240481	0.622129	-0.98254	-1.139372	-0.457221	0.215061	-0.696106	-0.155011	-0.538154	1.150091	-1.006531	-0.595969	-0.876598	-1.162996	1.766761	-0.757789	0.38283	-1.151069	-0.308665	-0.340426	-0.632959	0.149339	0.563728	-0.724726	-0.408447	0.820749	0.45674	-0.954966	0.621825	-1.031971	0.306271	-0.461924	-0.863325	-0.921751	-0.196418	-1.001991	-1.148828	-0.492835	-0.289828	-0.190681	-1.024223	0.700763	0.675574	1.029657	-0.686757	0.36582	-0.568913	-0.826722	0.001568	-1.177605	0.148284	-0.823445	-0.884079	-1.116581	-0.848373	1.307372	-0.566942	-0.60689	0.125526	-0.237809	-0.710927	-0.159625	-1.14172	0.277136	1.004804	-0.876675	-0.669363	-1.000899	-0.841353	1.926416	0.201165	0.884147	0.768839	-0.98036	0.599437	-0.485749	-1.08436	-0.665264	-1.154847	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.066072	0.92381	1.588455	-1.60632	-0.486996	-0.720371	-0.895562	-0.556491	-0.61754	-0.318467	-0.7923	-0.830613
SalVenAttnB_PFCd_1_R	-0.425002	0.072396	0.779345	0.156735	1.580368	0.70964	-0.645786	1.241178	0.701087	-0.715487	0.457242	2.21315	0.46224	0.546116	-0.198287	-0.429946	2.193893	-0.001055	0.302861	1.981732	1.368747	1.73834	0.716964	0.765031	1.787661	-0.583808	0.084549	-0.235976	0.084319	0.002573	1.437742	-0.335944	-0.519629	-0.835336	-0.410217	0.620557	-0.186538	0.630364	-0.107474	2.319854	0.999623	-0.362557	0.717192	-0.911125	-0.465853	-0.851618	2.845907	-0.438352	1.311717	2.002027	0.529855	-0.067497	1.584147	1.791565	-0.633534	-0.239971	-0.317342	0.496951	2.193906	1.109322	0.321308	0.764971	-0.754416	1.578012	1.966883	-0.475246	-0.060555	0.865928	1.058958	1.23172	1.524493	1.926416	-0.441164	-0.417011	-0.149259	-0.610889	-0.918924	-0.132149	1.741537	-1.174838	2.319747	1.97411	0.617252	-0.520383	0.345086	1.192774	-0.313005	0.508783	1.524682	-0.897268	-0.307389	1.599794	0.805789	2.444839	-0.164988	0.475039	0.255353	-0.654784	0.001648	1.702577
SalVenAttnB_PFCl_1_R	-0.839006	2.639	0.779345	0.156735	1.181417	2.302175	-0.932211	1.694415	1.588841	-0.133532	0.457242	2.21315	0.152441	-0.331572	0.91678	-0.464455	2.193893	-0.001055	0.302861	1.981732	-0.003172	2.082362	1.105775	0.329907	1.787661	-0.583808	1.953403	-0.235976	0.084319	0.002573	0.139096	-1.000872	-0.519629	-0.933477	1.265879	1.901942	-0.186538	-0.458749	-0.706308	1.760961	0.667937	-0.175776	-1.031089	-0.486132	-0.539904	0.13347	1.008346	1.04805	1.214767	1.123488	2.243278	-0.846164	2.246959	1.791565	-0.633534	-0.757782	-0.782549	1.307372	1.524257	1.109322	0.264914	2.457127	-1.128436	-0.159625	1.353056	0.259059	-1.00544	1.563011	2.946561	1.23172	1.524493	2.327749	0.297241	2.132123	0.343725	0.991657	-0.918924	-0.7121	1.684038	-0.714039	2.319747	1.97411	-0.695422	0.113424	-0.630008	-0.208867	1.614136	0.3446	1.524682	-0.544721	0.323363	1.599794	0.805789	1.881985	-0.164988	-0.556491	1.145217	1.630495	-0.174513	-1.052553
SalVenAttnB_PFCl_2_R	-0.305266	0.217532	-0.839795	-0.733385	1.181417	1.484579	-0.069515	1.241178	1.588841	1.267479	0.457242	2.21315	0.629091	0.546116	-0.198287	-0.464455	1.766761	-0.775549	-0.012117	0.859575	1.368747	2.082362	1.105775	0.329907	1.787661	-0.583808	1.953403	-0.235976	2.610539	0.87176	1.555781	-1.000872	0.192212	1.749055	2.600739	1.924176	0.001506	2.565529	-0.706308	2.319854	2.859336	-0.192894	-0.280509	-0.486132	-0.465853	0.415717	2.845907	1.457864	0.7675	-0.109085	2.243278	-0.067497	1.857636	1.791565	-0.601307	0.350698	-0.317342	-0.337692	2.193906	1.921491	0.264914	0.764971	-0.07946	1.578012	1.388213	0.259059	0.011877	1.563011	1.56795	1.450527	1.051853	1.926416	-0.089545	2.132123	-0.435026	0.991657	0.351649	-0.132149	1.92371	-0.714039	1.846102	1.97411	0.617252	2.833437	-0.630008	1.192774	1.614136	0.714773	1.67904	-0.897268	-0.139798	1.413831	2.334582	0.311839	-0.724974	1.713424	0.957029	-0.083725	-0.838284	0.549825
SalVenAttnB_PFCl_3_R	-0.305266	1.296709	0.555858	-0.733385	-0.971826	0.70964	-0.721314	1.241178	1.588841	1.267479	0.645286	2.21315	-0.190915	-0.863293	-0.318849	-1.041415	1.766761	-0.775549	-0.464165	1.06729	1.368747	2.082362	1.105775	0.329907	1.787661	-0.583808	1.953403	0.630699	2.610539	-0.575471	2.109282	-1.000872	0.192212	1.749055	2.600739	1.924176	0.001506	0.470453	-0.706308	0.036259	2.859336	-0.192894	-0.280509	-0.486132	-0.539904	1.901101	1.008346	1.457864	1.092733	-0.120834	2.243278	-0.846164	0.50106	0.658799	-0.601307	-0.757782	-0.36763	-0.337692	1.524257	1.109322	0.264914	1.020211	-0.218981	1.763797	1.388213	0.011962	-0.3665	1.678064	0.023214	1.450527	1.051853	1.926416	-0.089545	2.132123	0.343725	0.991657	-0.918924	-0.7121	0.376325	-0.714039	2.266791	-0.910612	-0.489997	2.833437	-0.630008	1.192774	-0.177588	0.714773	0.462185	-0.544721	-0.139798	1.413831	2.334582	0.311839	-0.724974	1.713424	0.957029	0.250215	-0.838284	0.549825
SalVenAttnB_SPL_1_R	-0.425002	0.072396	0.7323	-0.634973	-0.990831	0.112613	-0.645786	0.524289	0.701087	-1.165755	1.745855	-0.484298	-1.296508	-0.387083	0.102322	-1.162996	-0.608749	1.013102	-0.454853	-0.354142	-0.991785	-0.180744	-0.470518	-0.546603	-1.002105	1.026724	-0.193218	-0.87197	-1.233011	-0.909469	-1.282276	-0.608506	-0.787774	-0.920218	-0.888903	-0.139803	-0.581803	-0.831417	-0.012997	-0.694405	0.999623	-0.15702	-1.024223	-0.911125	-0.853729	-0.851618	0.225403	-0.386365	1.214767	-0.69569	0.529855	-1.029431	-0.428328	-0.87381	-0.82963	-0.207704	-0.71434	1.045648	-0.330184	-0.626087	-0.945942	-0.755448	0.190695	-0.59876	-0.120526	0.741614	-0.21199	1.563011	0.050766	-0.755035	-0.766308	-0.558459	-0.762476	0.26695	-0.149259	-0.98036	0.351649	-0.633209	-1.031369	-0.85242	-0.197956	-0.197096	-0.51396	-0.843744	-0.625682	-1.132494	-0.097108	-0.84322	1.499722	-0.027462	-0.307389	0.617341	-0.622095	-0.679349	-0.497531	0.475039	-0.434157	-0.764502	0.479846	-1.052553
SalVenAttnB_Temp_1_R	-0.921287	-0.386982	0.239984	-0.834541	-0.385872	-0.167094	-1.183474	1.150022	0.389173	2.039818	-0.43739	0.90376	-0.367884	0.372705	0.120037	-1.501906	-0.022898	-0.918342	1.366428	-0.507021	0.355401	0.563169	-0.389709	0.097028	1.338934	-0.80582	0.396067	1.03115	-0.02659	-1.004602	-0.429093	-1.219199	2.311317	-0.492513	-0.226452	0.574681	-1.181191	-0.648929	-1.449627	-0.084025	-0.289828	-0.770915	-1.012782	2.092888	-0.876227	-0.109114	-0.54821	0.838574	0.382824	-0.120834	-0.024772	-1.072106	-0.080025	-0.422066	-1.037181	-0.741545	-0.543695	0.536953	0.379392	-0.38977	-0.625402	0.604387	-0.322305	-0.41698	-0.096146	0.822441	-0.125159	0.467906	0.087786	0.027515	0.218549	0.136362	-0.042664	0.808019	-0.793598	1.596022	-1.765116	-0.935705	0.376325	-1.116929	-0.258728	-0.934498	-0.948114	0.726195	1.717553	-0.697671	2.098037	0.186467	-0.432535	-0.85882	1.478979	-0.544633	1.347802	-0.146874	-0.704599	-0.318679	-0.881294	1.211181	-1.049259	-0.471132
SalVenAttnB_Temp_2_R	-0.889854	-0.386982	0.239984	-0.834541	-0.385872	-0.167094	-0.564588	1.150022	0.389173	2.039818	-0.210877	-0.214028	-0.367884	-0.922441	-0.6576	-1.501906	-0.022898	-0.918342	1.366428	-0.507021	0.224019	0.563169	-0.389709	2.644519	1.338934	0.053412	0.396067	1.457413	-0.02659	-1.004602	-0.493402	-1.219199	1.379442	-0.12261	-0.226452	0.574681	-1.181191	-0.648929	-0.852457	-0.084025	-0.079395	-1.011525	-1.234347	2.092888	-0.968173	0.679166	-0.385439	2.01389	-0.498287	-0.353437	1.521148	-1.072106	-0.080025	-0.422066	-1.037181	-0.741545	-0.656656	-0.231268	0.379392	-0.078309	-0.625402	0.604387	-0.322305	-0.41698	-0.096146	0.822441	1.990432	0.467906	-0.593927	0.027515	0.218549	0.069955	-0.042664	0.808019	-0.727143	1.596022	-0.169974	-0.769893	-0.086604	-1.116929	0.51059	-0.934498	-0.948114	0.726195	1.717553	-0.697671	2.098037	0.727448	-0.432535	-0.570055	1.588455	-0.544633	1.347802	-0.146874	-0.704599	-0.318679	2.070396	1.211181	-1.049259	-0.471132
DorsAttnA_IPS_1_R	-0.839006	-0.415173	-1.059949	0.156735	0.552787	1.716024	-1.183474	1.150022	1.814847	0.557105	1.832188	1.026169	0.152441	-1.086562	0.120037	-0.464455	0.22002	-0.764193	0.302861	-0.473311	-0.338637	0.563169	-0.31003	-0.499692	-1.002105	-0.80582	1.478509	0.810116	-0.389803	-1.004602	-0.12904	-1.23097	0.000707	-0.835336	-0.418167	0.166935	-0.99598	-1.034477	-1.449627	-0.420701	-0.589208	-0.964585	-1.063742	-0.322435	-0.876227	-0.529259	-0.54821	0.199819	1.311717	-0.120834	-0.024772	-1.072106	-0.080025	0.191844	-1.037181	-1.080903	-0.835697	-0.520854	0.379392	-0.626087	-0.625402	0.309126	-1.041614	-0.526517	-0.096146	1.878008	-0.508801	0.467906	0.087786	-0.136495	0.596634	0.069955	-1.094387	-0.276196	-0.793598	1.596022	-1.765116	-0.935705	1.684038	-1.44477	-0.253619	-0.934498	-0.948114	-0.49143	-1.03732	-0.697671	-0.177588	-0.437311	-0.588476	-0.739551	1.44397	-0.544633	0.017408	0.88557	-0.816627	-0.151826	-0.881294	0.367944	-1.049259	-1.156184
DorsAttnA_IPS_2_R	-0.921287	-0.942174	-1.059949	-0.834541	0.552787	-0.891779	-1.183474	1.150022	1.814847	0.557105	1.832188	0.90376	0.152441	-1.086562	0.120037	-0.464455	-0.022898	-0.764193	-0.316166	-0.473311	-0.991785	0.563169	-0.31003	-0.499692	-1.002105	-0.80582	1.478509	0.810116	-0.389803	-1.004602	-1.008354	-1.23097	0.000707	-0.492513	-0.226452	-0.253004	-0.851127	-1.034477	-1.449627	-0.084025	-0.289828	-0.770915	-1.234347	-0.322435	-0.876227	-0.109114	-0.385439	0.838574	-0.43813	-0.867076	-0.024772	-1.072106	0.061097	0.191844	-1.037181	-1.080903	-0.543695	-0.520854	0.379392	-0.626087	-0.625402	0.309126	-1.041614	-0.526517	-0.687993	2.591513	-0.508801	0.467906	0.458917	-0.136495	0.596634	0.069955	-1.094387	-0.417011	-0.793598	1.596022	-1.765116	-0.935705	0.376325	-1.44477	0.51059	-0.934498	-0.948114	0.726195	-1.03732	-0.697671	-0.177588	0.186467	-0.066072	-0.85882	1.478979	-0.544633	0.017408	0.88557	-0.704599	-0.151826	2.070396	1.211181	-0.792011	-0.471132
DorsAttnA_PrCd_1_R	0.821711	2.639	0.779345	0.156735	2.071951	1.716024	-0.348464	1.241178	1.588841	-0.133532	1.745855	2.21315	0.152441	-0.331572	0.91678	-0.429946	2.193893	-0.001055	-0.787842	1.981732	-0.003172	1.73834	0.716964	0.329907	1.787661	-0.583808	1.953403	-0.235976	0.084319	0.002573	0.605635	-1.000872	-0.519629	-0.933477	-0.418167	1.901942	-0.186538	0.630364	-0.107474	2.319854	2.859336	-0.175776	-0.434034	-0.486132	-0.465853	0.13347	1.008346	0.894316	0.7675	1.123488	2.243278	-0.067497	1.857636	1.928337	-0.633534	-0.239971	-0.36763	1.307372	2.193906	1.109322	0.321308	2.457127	-1.128436	-0.159625	1.966883	0.259059	-0.060555	1.563011	2.946561	1.23172	1.524493	2.327749	-0.089545	2.132123	-0.435026	0.991657	-0.918924	-0.132149	1.741537	-0.714039	2.319747	1.97411	-0.695422	1.150483	-0.630008	-0.208867	-0.52319	0.3446	1.524682	-0.897268	0.323363	1.599794	0.805789	2.444839	-0.164988	1.713424	1.145217	1.120324	-0.174513	1.702577
DorsAttnA_PrCv_1_R	-0.305266	2.639	0.555858	0.156735	1.181417	2.302175	-0.721314	-0.013401	1.588841	-0.133532	0.645286	2.21315	1.279709	-0.331572	0.91678	-1.041415	2.193893	-0.775549	0.302861	1.06729	-0.003172	2.082362	-0.177673	0.329907	-0.750017	-0.583808	1.953403	0.630699	0.084319	-0.575471	1.541821	-1.000872	0.192212	-0.933477	1.265879	1.924176	-0.186538	-0.458749	-0.706308	0.036259	2.859336	-0.192894	-1.031089	-0.486132	-0.539904	0.13347	1.008346	1.04805	1.092733	-0.120834	2.243278	-0.846164	1.857636	0.658799	-0.601307	-0.757782	-0.782549	-0.337692	1.524257	1.109322	0.264914	1.020211	-0.218981	1.763797	1.966883	0.011962	-0.060555	1.678064	1.000885	2.294382	1.54547	2.327749	-0.089545	2.132123	0.343725	0.991657	-0.918924	-0.7121	1.92371	-0.714039	1.846102	-0.910612	-0.695422	0.113424	-0.630008	-0.208867	-0.52319	0.3446	1.814761	-0.544721	0.323363	1.599794	2.334582	1.881985	-0.724974	1.713424	1.145217	1.120324	-0.838284	-1.052553
DorsAttnA_SPL_1_R	-0.851629	0.603984	0.7323	-0.634973	-0.990831	-1.139372	-0.645786	0.861149	-0.696106	0.412728	-0.475038	-0.484298	-1.055332	-0.387083	0.102322	-1.162996	-0.608749	-0.891269	-0.454853	-0.354142	-0.991785	0.06139	-0.197801	-0.546603	-1.002105	-1.06663	-0.193218	1.004767	0.45674	-0.909469	-0.115009	-0.608506	-0.787774	-0.920218	-0.410217	-0.139803	-0.581803	-0.474157	-0.012997	-0.750524	-0.599491	-0.947423	-1.024223	0.700763	-0.853729	-0.109114	0.225403	-1.263958	1.214767	-0.69569	0.529855	-1.029431	-0.428328	-0.87381	-0.82963	-0.207704	-0.71434	-1.316109	-0.537645	-0.626087	-0.945942	-0.755448	0.190695	-0.659757	1.966883	0.741614	-0.21199	0.865928	0.050766	-0.949552	0.596634	-0.274694	-0.893567	0.884147	-0.672793	-0.412139	0.351649	-0.785265	-0.147829	-0.85242	-0.264112	-0.197096	-0.51396	-0.843744	-0.625682	-1.132494	-0.584598	-0.437311	-0.383834	0.92381	-0.34246	-1.60632	-0.622095	-1.097715	-0.497531	-1.120246	-0.434157	0.367944	-0.303421	-1.052553
DorsAttnA_SPL_2_R	-0.851629	0.603984	0.7323	-0.634973	-0.98254	-1.139372	-0.645786	0.861149	-0.696106	0.412728	-0.475038	-0.484298	-1.055332	-0.387083	0.102322	-1.162996	-0.608749	-0.891269	-0.454853	-0.354142	-0.991785	-0.340426	-0.632959	-0.546603	-1.002105	-1.06663	-0.193218	1.004767	0.45674	-0.909469	-0.493402	-0.608506	-0.787774	-1.146728	-0.888903	-0.139803	-0.581803	-0.474157	-0.012997	-0.750524	-0.599491	-0.947423	-1.024223	0.700763	-0.853729	-0.109114	-0.385439	-1.263958	-0.568913	-0.69569	0.001568	-1.029431	-1.201596	-0.87381	-0.82963	-1.116581	-0.71434	-1.316109	-0.537645	-0.60689	-0.945942	-0.237809	0.190695	-0.659757	1.966883	0.741614	-0.21199	-0.876675	-0.669363	-0.949552	-0.841353	-0.274694	-0.893567	0.884147	-0.672793	-0.412139	-0.199639	-0.785265	-1.08436	-0.85242	-0.264112	-0.197096	-0.932926	-0.843744	-0.625682	-1.132494	-0.584598	-1.034724	-0.383834	0.92381	-0.773536	-1.60632	-0.622095	-1.002594	-0.497531	-1.120246	-0.434157	0.367944	-0.303421	-0.830613
DorsAttnA_SPL_3_R	-0.851629	-0.942174	0.7323	0.622129	-0.98254	-1.139372	-0.892475	-1.319419	-0.696106	0.412728	1.832188	-0.689786	-1.055332	-0.992466	0.102322	-1.162996	-0.669642	-0.988713	-0.454853	-0.507021	-0.991785	-0.340426	-0.632959	-0.694841	-0.165487	-1.06663	-0.193218	0.907392	-0.8775	-0.954966	-1.008354	-1.23097	-0.787774	-1.146728	-0.888903	-0.253004	-0.196418	-1.001991	-0.012997	-0.084025	-0.402194	-1.011525	-1.024223	0.700763	-0.853729	1.067327	-0.686757	-0.85598	-0.642865	-0.826722	-0.024772	-1.029431	-1.201596	-0.87381	-0.942226	-1.116581	-0.71434	1.045648	-0.537645	-0.626087	-0.945942	-0.755448	-0.710927	-0.659757	-1.14172	0.741614	-0.875436	-0.876675	-0.669363	-0.949552	0.596634	-0.114563	-0.893567	-1.010181	-0.672793	0.426678	-0.199639	-0.861415	-0.147829	-0.711448	-0.654967	-0.197096	-0.932926	0.42826	0.711029	-1.132494	-0.584598	-0.455831	-0.383834	0.92381	0.19941	-1.60632	0.834909	-1.097715	-0.497531	-1.120246	0.736974	0.367944	-0.792011	-0.313007
